logged_date,cycle_id,fasting
2022-12-30,10703,1.0
2023-01-19,10703,1.0
2023-01-23,10703,1.0
2023-01-24,10703,1.0
2023-01-26,10703,1.0
2023-01-30,10703,1.0
2023-01-31,10703,1.0
2023-02-06,10703,1.0
2023-02-07,10703,1.0
2023-02-12,10703,1.0
2022-08-10,23359,0.0
2022-08-18,23359,1.0
2022-08-19,23359,0.0
2022-08-20,23359,0.0
2022-08-21,23359,0.0
2022-08-22,23359,0.0
2022-08-23,23359,0.0
2022-08-24,23359,0.0
2022-08-25,23359,0.0
2022-08-26,23359,0.0
2022-08-27,23359,0.0
2022-08-28,23359,0.0
2022-08-29,23359,0.0
2022-08-30,23359,0.0
2022-08-31,23359,0.0
2022-09-01,23359,0.0
2022-09-03,23359,0.0
2022-09-04,23359,0.0
2022-09-10,23359,0.0
2022-09-11,23359,0.0
2022-09-12,23359,0.0
2022-09-13,23359,0.0
2022-09-14,23359,0.0
2022-09-15,23359,0.0
2022-09-16,23359,0.0
2022-09-17,23359,0.0
2022-09-18,23359,0.0
2022-09-19,23359,0.0
2022-09-20,23359,0.0
2022-09-22,23359,0.0
2022-09-23,23359,0.0
2022-09-24,23359,0.0
2022-09-25,23359,0.0
2022-09-26,23359,0.0
2022-09-27,23359,0.0
2022-09-28,23359,1.0
2022-09-29,23359,0.0
2022-09-30,23359,0.0
2022-10-01,23359,0.0
2022-10-02,23359,0.0
2022-10-03,23359,0.0
2022-10-04,23359,0.0
2022-10-05,23359,0.0
2022-10-06,23359,0.0
2022-10-07,23359,0.0
2022-10-08,23359,0.0
2022-10-09,23359,0.0
2022-10-11,23359,0.0
2022-10-12,23359,0.0
2022-10-10,23359,0.0
2022-10-13,23359,0.0
2022-10-14,23359,1.0
2022-10-15,23359,0.0
2022-10-16,23359,0.0
2022-10-17,23359,0.0
2022-10-18,23359,0.0
2022-10-19,23359,0.0
2022-10-20,23359,1.0
2022-10-21,23359,1.0
2022-10-22,23359,0.0
2022-08-13,23359,1.0
2022-08-14,23359,1.0
2022-08-15,23359,1.0
2022-08-16,23359,1.0
2022-11-15,17405,1.0
2022-11-14,17405,1.0
2022-11-16,17405,1.0
2022-11-17,17405,1.0
2022-11-18,17405,0.0
2022-11-19,17405,0.0
2022-11-20,17405,0.0
2022-11-21,17405,0.0
2022-11-22,17405,0.0
2022-11-23,17405,0.0
2022-11-24,17405,0.0
2022-11-25,17405,0.0
2022-11-26,17405,0.0
2022-11-27,17405,0.0
2022-11-28,17405,0.0
2022-11-29,17405,0.0
2022-11-30,17405,0.0
2022-12-01,17405,0.0
2022-12-02,17405,0.0
2022-12-03,17405,0.0
2022-12-04,17405,0.0
2022-12-09,17405,0.0
2022-12-10,17405,0.0
2022-12-11,17405,0.0
2022-12-12,17405,0.0
2022-12-13,17405,0.0
2022-12-14,17405,0.0
2022-12-15,17405,0.0
2022-12-16,17405,0.0
2022-12-17,17405,0.0
2022-12-18,17405,0.0
2022-12-19,17405,0.0
2022-12-20,17405,0.0
2023-01-19,17405,1.0
2023-01-30,17405,1.0
2023-01-31,17405,1.0
2023-02-06,17405,1.0
2023-02-07,17405,1.0
2023-01-22,17405,1.0
2023-02-12,17405,1.0
2022-07-26,21598,0.0
2022-07-31,9106,0.0
2022-07-25,9106,0.0
2022-07-23,9106,0.0
2022-08-10,9106,0.0
2022-08-11,9106,0.0
2023-05-05,15983,1.0
2023-05-06,15983,1.0
2023-05-07,15983,1.0
2023-06-14,15983,1.0
2022-12-02,18360,1.0
2022-12-01,18360,1.0
2022-09-18,17885,1.0
2022-09-19,17885,0.0
2022-09-20,17885,1.0
2022-09-21,17885,1.0
2022-09-22,17885,0.0
2022-09-23,17885,0.0
2022-09-24,17885,0.0
2022-09-25,17885,0.0
2022-09-26,17885,0.0
2022-09-27,17885,0.0
2022-09-28,17885,0.0
2022-09-29,17885,0.0
2022-09-30,17885,0.0
2022-10-01,17885,0.0
2022-10-02,17885,0.0
2022-10-03,17885,0.0
2022-10-04,17885,0.0
2022-10-05,17885,0.0
2022-10-06,17885,0.0
2022-10-07,17885,0.0
2022-10-08,17885,0.0
2022-10-09,17885,0.0
2022-10-10,17885,0.0
2022-10-11,17885,0.0
2022-10-12,17885,0.0
2022-10-13,17885,0.0
2022-10-14,17885,0.0
2022-10-15,17885,0.0
2022-10-16,17885,0.0
2022-10-14,17885,1.0
2022-10-17,17885,0.0
2022-10-18,17885,0.0
2022-10-19,17885,0.0
2022-10-20,17885,0.0
2022-10-21,17885,0.0
2022-10-22,17885,0.0
2022-10-23,17885,0.0
2022-10-24,17885,0.0
2022-10-25,17885,0.0
2022-10-26,17885,0.0
2022-10-27,17885,0.0
2022-10-28,17885,0.0
2022-10-29,17885,0.0
2022-10-30,17885,0.0
2022-10-30,17885,0.0
2022-10-29,17885,0.0
2022-10-31,17885,0.0
2022-11-01,17885,0.0
2022-11-02,17885,0.0
2022-11-03,17885,0.0
2022-11-04,17885,0.0
2022-11-05,17885,0.0
2022-11-06,17885,0.0
2022-11-07,17885,0.0
2022-11-08,17885,0.0
2022-11-09,17885,0.0
2022-11-10,17885,0.0
2022-11-11,17885,0.0
2022-11-12,17885,0.0
2022-11-13,17885,0.0
2022-11-14,17885,0.0
2022-11-15,17885,0.0
2022-11-16,17885,0.0
2022-11-17,17885,0.0
2022-11-18,17885,0.0
2022-11-17,17885,0.0
2022-11-19,17885,0.0
2022-11-20,17885,0.0
2022-11-21,17885,0.0
2022-11-22,17885,0.0
2022-11-23,17885,0.0
2022-11-24,17885,0.0
2022-11-25,17885,0.0
2022-11-26,17885,0.0
2022-11-27,17885,0.0
2022-11-28,17885,0.0
2022-11-29,17885,0.0
2022-11-30,17885,0.0
2022-12-01,17885,0.0
2022-12-02,17885,0.0
2022-12-03,17885,0.0
2022-12-04,17885,0.0
2022-12-05,17885,0.0
2022-12-06,17885,0.0
2022-12-07,17885,0.0
2022-12-08,17885,0.0
2022-12-09,17885,0.0
2022-12-10,17885,0.0
2022-12-11,17885,0.0
2022-12-12,17885,0.0
2022-12-13,17885,0.0
2022-12-14,17885,0.0
2022-12-15,17885,0.0
2022-12-16,17885,0.0
2022-12-17,17885,0.0
2022-12-18,17885,0.0
2022-12-19,17885,0.0
2022-04-11,18755,1.0
2018-06-08,15434,1.0
2022-10-18,18148,0.0
2022-10-19,18148,0.0
2022-10-22,18148,0.0
2022-10-24,18148,0.0
2022-10-27,18148,0.0
2023-02-27,15307,1.0
2023-02-26,15307,1.0
2023-02-28,15307,1.0
2023-05-01,15307,1.0
2023-05-02,15307,1.0
2023-04-10,16008,1.0
2023-04-11,16008,1.0
2023-02-17,19484,1.0
2023-04-02,19484,1.0
2022-08-14,18604,1.0
2022-08-21,18604,0.0
2022-08-22,18604,0.0
2022-08-23,18604,0.0
2022-08-24,18604,0.0
2022-08-25,18604,0.0
2022-08-27,18604,0.0
2022-08-29,18604,0.0
2022-09-01,18604,0.0
2022-09-02,18604,0.0
2022-09-05,18604,0.0
2022-09-04,18604,0.0
2022-09-10,18604,0.0
2022-09-09,18604,0.0
2022-09-08,18604,0.0
2022-09-12,18604,0.0
2022-09-11,18604,0.0
2022-09-14,18604,0.0
2022-09-13,18604,0.0
2022-09-16,18604,0.0
2022-09-15,18604,0.0
2022-09-17,18604,0.0
2022-09-19,18604,0.0
2022-09-18,18604,0.0
2022-09-24,18604,0.0
2022-09-26,18604,0.0
2022-09-25,18604,0.0
2022-09-30,18604,0.0
2022-10-04,18604,0.0
2022-10-12,18604,1.0
2022-09-16,19808,0.0
2022-09-17,19808,0.0
2022-09-18,19808,0.0
2022-09-19,19808,0.0
2022-09-20,19808,0.0
2022-09-21,19808,0.0
2022-09-22,19808,0.0
2022-09-23,19808,0.0
2022-09-24,19808,0.0
2022-09-25,19808,0.0
2022-09-26,19808,0.0
2022-09-27,19808,0.0
2022-09-28,19808,0.0
2022-09-29,19808,0.0
2022-09-30,19808,0.0
2022-10-01,19808,0.0
2022-10-02,19808,0.0
2022-10-03,19808,0.0
2022-10-04,19808,0.0
2022-10-05,19808,0.0
2022-10-06,19808,0.0
2022-10-07,19808,0.0
2022-10-08,19808,0.0
2022-10-09,19808,0.0
2022-10-10,19808,0.0
2022-10-11,19808,0.0
2022-10-12,19808,0.0
2022-10-13,19808,0.0
2022-10-14,19808,0.0
2022-10-15,19808,0.0
2022-10-16,19808,0.0
2022-10-17,19808,0.0
2022-10-18,19808,0.0
2022-10-19,19808,0.0
2022-10-20,19808,0.0
2022-10-21,19808,0.0
2022-10-22,19808,0.0
2022-10-23,19808,0.0
2022-10-24,19808,0.0
2022-10-25,19808,0.0
2022-10-26,19808,0.0
2022-10-27,19808,0.0
2022-11-03,19808,1.0
2022-03-30,19534,1.0
2022-05-02,19534,1.0
2022-12-15,12866,1.0
2022-12-16,12866,1.0
2022-12-17,12866,0.0
2022-12-18,12866,0.0
2022-12-19,12866,0.0
2022-12-20,12866,0.0
2022-12-21,12866,0.0
2022-12-22,12866,0.0
2023-02-18,19614,0.0
2023-02-25,19614,0.0
2023-02-27,19614,0.0
2023-02-28,19614,0.0
2023-03-01,19614,0.0
2023-03-02,19614,0.0
2023-03-03,19614,0.0
2023-03-04,19614,0.0
2023-03-05,19614,0.0
2023-03-06,19614,0.0
2023-03-07,19614,0.0
2023-03-08,19614,0.0
2023-03-09,19614,0.0
2023-03-10,19614,0.0
2023-03-11,19614,1.0
2023-03-12,19614,0.0
2023-03-13,19614,0.0
2023-03-12,19614,1.0
2023-03-11,19614,1.0
2023-03-15,19614,0.0
2023-03-14,19614,0.0
2023-03-16,19614,0.0
2023-03-17,19614,0.0
2023-03-18,19614,0.0
2023-03-19,19614,0.0
2023-03-20,19614,0.0
2023-03-21,19614,0.0
2023-03-22,19614,0.0
2023-03-23,19614,0.0
2023-03-24,19614,0.0
2023-03-25,19614,0.0
2023-03-26,19614,0.0
2023-03-27,19614,0.0
2023-03-28,19614,0.0
2023-03-29,19614,0.0
2023-03-30,19614,0.0
2023-03-31,19614,0.0
2023-04-01,19614,0.0
2023-04-02,19614,0.0
2023-04-03,19614,0.0
2023-04-01,19614,1.0
2023-04-04,19614,0.0
2023-04-05,19614,0.0
2023-04-06,19614,0.0
2023-04-07,19614,0.0
2023-04-08,19614,0.0
2023-04-09,19614,0.0
2023-04-09,19614,1.0
2023-04-01,19614,1.0
2023-03-12,19614,1.0
2023-03-11,19614,1.0
2023-04-10,19614,0.0
2023-04-12,19614,0.0
2023-04-11,19614,0.0
2022-09-10,18140,1.0
2022-09-23,18140,0.0
2022-09-25,18140,0.0
2022-09-24,18140,0.0
2022-10-05,18140,0.0
2022-10-04,18140,0.0
2022-10-22,18140,0.0
2022-10-23,18140,0.0
2022-09-22,18140,1.0
2023-03-04,12869,1.0
2023-03-05,12869,1.0
2023-03-03,12869,1.0
2023-03-04,12869,1.0
2022-05-15,15498,1.0
2022-01-25,15835,1.0
2022-10-13,19302,1.0
2022-10-12,19302,1.0
2022-10-11,19302,1.0
2022-10-10,19302,1.0
2022-10-09,19302,1.0
2022-10-06,19302,1.0
2022-10-07,19302,1.0
2022-10-08,19302,1.0
2022-05-15,15496,1.0
2022-05-14,15496,1.0
2022-03-06,15496,1.0
2022-01-25,21660,1.0
2022-07-14,19066,0.0
2022-07-13,19066,0.0
2022-07-15,19066,0.0
2022-07-16,19066,0.0
2022-07-17,19066,0.0
2022-07-18,19066,0.0
2022-07-19,19066,0.0
2022-07-20,19066,0.0
2022-07-21,19066,0.0
2022-07-22,19066,0.0
2022-07-23,19066,1.0
2022-07-24,19066,1.0
2022-07-25,19066,0.0
2022-07-26,19066,0.0
2022-07-27,19066,0.0
2022-07-28,19066,0.0
2022-07-29,19066,0.0
2022-07-30,19066,0.0
2022-07-31,19066,0.0
2022-08-01,19066,0.0
2022-08-02,19066,0.0
2022-08-03,19066,0.0
2022-08-05,19066,0.0
2022-08-04,19066,0.0
2022-08-06,19066,0.0
2022-08-07,19066,0.0
2022-08-08,19066,0.0
2022-08-09,19066,0.0
2022-08-10,19066,0.0
2022-08-11,19066,0.0
2022-08-12,19066,0.0
2022-08-13,19066,0.0
2022-08-14,19066,0.0
2022-08-15,19066,0.0
2022-08-16,19066,0.0
2022-08-17,19066,0.0
2022-08-18,19066,0.0
2022-08-19,19066,0.0
2022-08-20,19066,0.0
2022-08-21,19066,0.0
2022-08-22,19066,0.0
2022-08-23,19066,0.0
2022-08-24,19066,0.0
2022-08-25,19066,0.0
2022-08-26,19066,0.0
2022-03-30,17532,1.0
2022-05-02,17532,1.0
2022-04-21,17532,0.0
2022-05-12,9091,1.0
2022-07-09,9091,1.0
2022-07-10,9091,1.0
2022-07-13,9091,1.0
2022-07-11,9091,1.0
2022-07-12,9091,1.0
2022-05-17,9091,1.0
2022-04-07,17306,1.0
2023-03-03,18446,1.0
2023-05-28,18446,1.0
2023-05-29,18446,1.0
2023-04-12,19050,1.0
2023-04-13,19050,1.0
2023-04-14,19050,1.0
2023-04-15,19050,1.0
2023-04-16,19050,1.0
2023-05-28,19050,1.0
2023-05-31,19050,1.0
2022-04-15,15758,1.0
2022-04-23,15758,1.0
2022-07-14,15758,0.0
2022-07-15,15758,0.0
2022-07-16,15758,0.0
2022-07-17,15758,0.0
2022-07-18,15758,0.0
2022-07-19,15758,0.0
2022-10-26,19803,0.0
2022-10-27,19803,0.0
2022-10-28,19803,0.0
2022-10-29,19803,0.0
2022-10-30,19803,0.0
2022-10-31,19803,0.0
2022-11-01,19803,0.0
2022-11-02,19803,0.0
2022-11-03,19803,0.0
2022-11-04,19803,0.0
2022-11-05,19803,0.0
2022-11-06,19803,0.0
2022-11-07,19803,0.0
2022-11-08,19803,0.0
2022-11-09,19803,0.0
2022-11-10,19803,0.0
2022-11-11,19803,0.0
2022-11-12,19803,0.0
2022-11-13,19803,0.0
2022-11-14,19803,0.0
2022-11-15,19803,0.0
2022-11-16,19803,0.0
2022-11-17,19803,0.0
2022-11-18,19803,0.0
2022-11-19,19803,0.0
2022-11-20,19803,0.0
2022-11-21,19803,0.0
2022-11-22,19803,0.0
2022-11-23,19803,0.0
2022-11-24,19803,0.0
2022-11-25,19803,0.0
2022-11-26,19803,0.0
2022-11-27,19803,0.0
2022-11-28,19803,0.0
2022-11-29,19803,0.0
2022-11-30,19803,0.0
2022-12-01,19803,0.0
2022-12-02,19803,0.0
2022-12-03,19803,0.0
2022-12-04,19803,0.0
2022-12-05,19803,0.0
2022-12-06,19803,0.0
2022-12-07,19803,0.0
2022-12-08,19803,0.0
2022-12-09,19803,0.0
2022-12-10,19803,0.0
2022-12-11,19803,0.0
2022-12-12,19803,0.0
2022-12-13,19803,0.0
2022-12-14,19803,0.0
2022-12-15,19803,0.0
2022-12-16,19803,0.0
2022-12-17,19803,0.0
2022-12-18,19803,0.0
2022-12-19,19803,0.0
2022-12-20,19803,0.0
2022-12-21,19803,0.0
2022-12-22,19803,0.0
2022-12-23,19803,0.0
2022-12-24,19803,0.0
2022-12-25,19803,0.0
2022-12-26,19803,0.0
2022-12-27,19803,0.0
2022-12-28,19803,0.0
2022-12-29,19803,0.0
2022-12-30,19803,0.0
2022-12-31,19803,0.0
2023-01-01,19803,0.0
2023-01-02,19803,0.0
2023-01-03,19803,0.0
2023-01-04,19803,0.0
2023-01-05,19803,0.0
2023-01-06,19803,0.0
2023-01-07,19803,0.0
2023-01-08,19803,0.0
2023-01-09,19803,0.0
2023-01-10,19803,0.0
2023-01-11,19803,0.0
2023-01-12,19803,0.0
2023-01-13,19803,0.0
2023-01-14,19803,0.0
2023-01-15,19803,0.0
2022-07-07,19314,1.0
2022-07-12,19314,1.0
2022-07-16,19314,0.0
2022-09-04,17880,
2022-09-13,17880,
2022-12-26,17126,0.0
2022-08-28,9103,0.0
2022-08-29,9103,0.0
2022-08-30,9103,0.0
2022-08-31,9103,0.0
2022-09-01,9103,0.0
2022-09-02,9103,0.0
2022-09-03,9103,0.0
2022-09-04,9103,0.0
2022-09-05,9103,0.0
2022-09-06,9103,0.0
2022-09-07,9103,0.0
2022-09-08,9103,0.0
2022-09-09,9103,0.0
2022-09-10,9103,0.0
2022-09-11,9103,0.0
2022-09-12,9103,0.0
2022-09-13,9103,0.0
2022-09-14,9103,0.0
2022-09-15,9103,0.0
2022-09-16,9103,0.0
2022-09-17,9103,0.0
2022-09-19,9103,0.0
2022-09-18,9103,0.0
2022-09-20,9103,0.0
2022-09-21,9103,0.0
2022-09-22,9103,0.0
2022-09-23,9103,1.0
2022-09-24,9103,0.0
2022-09-25,9103,0.0
2022-09-26,9103,0.0
2022-09-27,9103,0.0
2022-09-28,9103,0.0
2022-09-30,9103,0.0
2022-09-29,9103,0.0
2022-10-01,9103,0.0
2022-10-02,9103,0.0
2022-10-03,9103,0.0
2022-10-04,9103,0.0
2022-10-16,9103,0.0
2022-10-17,9103,0.0
2022-10-05,9103,0.0
2022-10-18,9103,0.0
2022-10-06,9103,0.0
2022-10-07,9103,1.0
2022-10-08,9103,0.0
2022-10-09,9103,0.0
2022-10-10,9103,0.0
2022-10-11,9103,0.0
2022-10-12,9103,0.0
2022-10-13,9103,0.0
2022-10-14,9103,0.0
2022-10-15,9103,0.0
2022-10-19,9103,0.0
2022-10-20,9103,0.0
2022-10-21,9103,0.0
2022-10-22,9103,0.0
2022-10-27,9103,0.0
2022-10-23,9103,0.0
2022-10-24,9103,0.0
2022-10-25,9103,1.0
2022-10-26,9103,0.0
2022-10-28,9103,0.0
2022-10-29,9103,0.0
2022-10-30,9103,0.0
2022-11-01,9103,0.0
2022-11-21,9103,0.0
2022-10-31,9103,0.0
2022-11-02,9103,0.0
2022-11-03,9103,0.0
2023-01-29,15499,1.0
2023-02-12,15499,1.0
2023-02-24,15499,1.0
2023-02-26,15499,0.0
2023-03-09,15499,1.0
2023-03-12,15499,0.0
2023-03-12,15499,0.0
2023-03-15,15499,1.0
2023-03-23,15499,1.0
2023-04-06,15499,1.0
2023-04-14,15499,1.0
2023-01-15,19312,0.0
2023-01-16,19312,0.0
2023-01-17,19312,0.0
2023-01-18,19312,0.0
2023-01-19,19312,0.0
2023-01-22,19312,0.0
2023-01-23,19312,0.0
2023-01-24,19312,0.0
2023-01-27,19312,0.0
2023-01-29,19312,0.0
2023-01-30,19312,0.0
2023-01-31,19312,0.0
2023-02-01,19312,0.0
2023-02-02,19312,0.0
2023-02-03,19312,0.0
2023-02-14,19312,0.0
2023-02-15,19312,0.0
2023-02-16,19312,0.0
2023-02-17,19312,0.0
2023-02-18,19312,0.0
2023-02-19,19312,0.0
2023-02-21,19312,0.0
2023-02-20,19312,0.0
2023-02-22,19312,0.0
2023-02-23,19312,0.0
2023-02-25,19312,0.0
2023-02-26,19312,0.0
2023-02-27,19312,0.0
2023-02-28,19312,0.0
2023-03-01,19312,1.0
2023-03-02,19312,0.0
2023-03-03,19312,1.0
2023-03-04,19312,0.0
2023-03-05,19312,0.0
2023-03-06,19312,1.0
2023-03-07,19312,0.0
2023-03-08,19312,0.0
2023-03-09,19312,0.0
2023-03-11,19312,1.0
2023-03-13,19312,1.0
2023-03-24,19312,1.0
2023-03-25,19312,0.0
2023-03-26,19312,1.0
2023-03-27,19312,1.0
2023-03-28,19312,1.0
2023-03-29,19312,1.0
2023-03-31,19312,1.0
2023-04-01,19312,1.0
2023-04-04,19312,1.0
2023-04-07,19312,1.0
2023-04-08,19312,1.0
2023-04-10,19312,1.0
2023-04-11,19312,1.0
2023-04-13,19312,1.0
2022-07-08,19366,0.0
2022-07-09,19366,0.0
2022-07-10,19366,0.0
2022-07-11,19366,0.0
2022-07-12,19366,0.0
2022-07-13,19366,0.0
2022-07-14,19366,0.0
2022-07-15,19366,0.0
2022-07-16,19366,0.0
2022-07-25,19366,0.0
2022-07-17,19366,0.0
2022-07-18,19366,0.0
2022-07-19,19366,0.0
2022-07-20,19366,0.0
2022-07-21,19366,0.0
2022-07-22,19366,0.0
2022-07-23,19366,0.0
2022-07-24,19366,0.0
2022-07-26,19366,0.0
2022-07-27,19366,0.0
2022-07-28,19366,0.0
2022-07-29,19366,0.0
2022-07-30,19366,0.0
2022-07-31,19366,0.0
2022-08-13,19366,0.0
2022-08-14,19366,0.0
2022-08-15,19366,0.0
2022-08-16,19366,0.0
2022-08-17,19366,0.0
2022-08-18,19366,0.0
2022-08-19,19366,0.0
2022-08-30,19366,0.0
2022-08-31,19366,0.0
2022-09-12,19366,0.0
2022-09-13,19366,0.0
2022-09-20,19366,0.0
2022-09-14,19366,0.0
2022-09-15,19366,0.0
2022-09-16,19366,0.0
2022-09-17,19366,0.0
2022-09-18,19366,0.0
2022-09-25,19366,0.0
2022-09-19,19366,0.0
2022-09-21,19366,0.0
2022-09-22,19366,0.0
2022-06-23,20076,1.0
2022-05-19,20076,1.0
2022-05-20,20076,1.0
2022-05-21,20076,1.0
2022-05-22,20076,1.0
2022-05-23,20076,1.0
2022-05-24,20076,1.0
2022-05-25,20076,1.0
2022-05-26,20076,1.0
2022-05-27,20076,1.0
2022-05-28,20076,1.0
2022-05-30,20076,1.0
2022-05-29,20076,1.0
2022-06-01,20076,1.0
2022-05-31,20076,1.0
2022-06-03,20076,1.0
2022-06-02,20076,1.0
2022-06-04,20076,1.0
2022-06-05,20076,1.0
2022-06-06,20076,1.0
2023-03-18,16483,1.0
2023-06-05,16483,0.0
2023-05-12,12865,1.0
2023-05-15,12865,1.0
2023-05-18,12865,1.0
2023-05-19,12865,1.0
2023-05-20,12865,1.0
2023-05-21,12865,1.0
2023-05-23,12865,1.0
2023-05-24,12865,1.0
2022-11-01,22536,0.0
2022-11-18,22536,0.0
2022-11-28,22536,1.0
2022-11-30,22536,1.0
2022-11-29,22536,1.0
2022-12-02,22536,1.0
2022-12-03,22536,1.0
2022-12-04,22536,1.0
2022-12-06,22536,1.0
2022-12-05,22536,1.0
2022-12-07,22536,1.0
2022-12-08,22536,1.0
2022-12-11,22536,1.0
2022-12-10,22536,1.0
2022-12-12,22536,1.0
2022-12-19,22536,1.0
2022-12-21,22536,1.0
2022-12-27,22536,1.0
2022-12-26,22536,1.0
2022-12-24,22536,1.0
2022-12-30,22536,1.0
2022-12-31,22536,1.0
2023-01-02,22536,1.0
2023-01-03,22536,1.0
2023-01-05,22536,1.0
2023-01-06,22536,1.0
2023-01-08,22536,1.0
2023-01-09,22536,1.0
2023-01-11,22536,1.0
2023-01-12,22536,1.0
2023-01-15,22536,1.0
2023-01-16,22536,1.0
2023-01-17,22536,1.0
2023-01-20,22536,1.0
2023-01-27,22536,1.0
2023-01-28,22536,1.0
2022-12-16,22536,1.0
2022-12-23,22536,1.0
2022-12-29,22536,1.0
2023-01-13,22536,1.0
2023-01-31,22536,1.0
2022-11-10,18922,1.0
2022-11-11,18922,1.0
2022-07-21,15484,1.0
2022-09-07,15484,0.0
2023-02-19,19693,1.0
2022-12-02,19693,1.0
2022-12-01,19693,1.0
2022-07-15,11081,0.0
2022-07-17,11081,0.0
2022-07-16,11081,0.0
2022-07-28,11081,0.0
2022-07-29,11081,0.0
2022-07-30,11081,0.0
2022-07-31,11081,0.0
2022-08-01,11081,0.0
2022-08-03,11081,0.0
2022-08-04,11081,0.0
2022-08-02,11081,0.0
2022-08-05,11081,0.0
2022-08-06,11081,0.0
2022-08-07,11081,0.0
2022-08-08,11081,0.0
2022-08-09,11081,0.0
2022-08-10,11081,0.0
2022-08-11,11081,0.0
2022-08-12,11081,0.0
2022-08-14,11081,0.0
2022-08-16,11081,0.0
2022-08-15,11081,0.0
2022-08-13,11081,0.0
2022-08-18,11081,0.0
2022-08-19,11081,0.0
2022-08-20,11081,0.0
2022-08-21,11081,0.0
2022-08-22,11081,0.0
2022-08-25,11081,0.0
2022-08-26,11081,0.0
2022-08-27,11081,0.0
2022-08-28,11081,0.0
2022-09-08,11081,0.0
2022-07-07,11081,1.0
2022-07-08,11081,1.0
2022-09-12,18395,0.0
2022-09-13,18395,0.0
2022-09-11,18395,0.0
2022-09-14,18395,0.0
2022-09-15,18395,0.0
2022-09-16,18395,0.0
2022-09-17,18395,0.0
2022-09-18,18395,0.0
2022-09-19,18395,0.0
2022-09-20,18395,0.0
2022-09-21,18395,0.0
2022-09-22,18395,0.0
2022-09-23,18395,0.0
2022-09-24,18395,1.0
2022-09-25,18395,0.0
2022-09-27,18395,0.0
2022-09-26,18395,0.0
2022-09-28,18395,0.0
2022-09-29,18395,0.0
2022-09-30,18395,0.0
2022-10-01,18395,0.0
2022-10-04,18395,0.0
2022-10-02,18395,0.0
2022-10-03,18395,0.0
2022-10-05,18395,0.0
2022-10-06,18395,0.0
2022-10-07,18395,0.0
2022-10-08,18395,0.0
2022-10-09,18395,0.0
2022-10-10,18395,0.0
2022-10-11,18395,0.0
2022-10-12,18395,0.0
2022-10-13,18395,0.0
2022-10-14,18395,1.0
2022-10-15,18395,0.0
2022-10-16,18395,0.0
2022-10-17,18395,0.0
2022-10-18,18395,0.0
2022-10-19,18395,0.0
2022-10-20,18395,0.0
2022-10-21,18395,0.0
2022-10-22,18395,0.0
2022-10-23,18395,0.0
2022-10-24,18395,0.0
2022-10-25,18395,0.0
2022-11-03,18395,1.0
2022-11-04,18395,1.0
2022-11-11,18395,1.0
2022-11-16,18395,0.0
2022-11-15,18395,1.0
2022-09-09,18395,1.0
2022-09-10,18395,1.0
2022-11-28,18395,1.0
2022-05-15,21892,1.0
2022-07-26,21892,0.0
2022-07-27,21892,0.0
2022-07-28,21892,0.0
2022-07-29,21892,0.0
2022-07-30,21892,0.0
2022-07-15,21599,0.0
2022-07-16,21599,0.0
2022-07-17,21599,0.0
2022-07-18,21599,0.0
2022-07-19,21599,0.0
2022-06-27,21599,0.0
2022-06-28,21599,0.0
2022-06-29,21599,0.0
2022-06-30,21599,0.0
2022-07-01,21599,0.0
2022-07-02,21599,0.0
2022-07-03,21599,0.0
2022-07-04,21599,0.0
2022-07-05,21599,0.0
2022-07-20,21599,0.0
2022-07-21,21599,0.0
2022-07-22,21599,0.0
2022-07-23,21599,0.0
2022-07-24,21599,0.0
2022-07-28,21599,0.0
2022-07-29,21599,0.0
2022-07-30,21599,0.0
2022-07-31,21599,0.0
2022-08-01,21599,0.0
2022-08-02,21599,0.0
2022-08-03,21599,0.0
2022-08-04,21599,0.0
2022-08-05,21599,0.0
2022-08-06,21599,0.0
2022-08-07,21599,0.0
2022-08-08,21599,0.0
2022-05-13,21599,1.0
2022-08-09,21599,0.0
2022-08-11,21599,0.0
2022-08-12,21599,0.0
2022-08-13,21599,1.0
2021-11-08,16163,1.0
2022-09-22,19319,0.0
2022-08-16,19319,1.0
2022-08-20,19319,1.0
2022-08-19,19319,1.0
2022-08-18,19319,1.0
2022-08-17,19319,1.0
2022-10-07,19319,1.0
2023-02-27,18238,1.0
2023-02-26,18238,1.0
2023-02-28,18238,1.0
2023-05-01,18238,1.0
2023-05-02,18238,
2022-04-28,14579,1.0
2022-06-08,14579,1.0
2022-06-09,14579,1.0
2022-09-11,16215,0.0
2022-09-17,16215,0.0
2022-09-18,16215,0.0
2022-09-19,16215,0.0
2022-09-20,16215,0.0
2022-09-21,16215,0.0
2022-09-22,16215,0.0
2022-10-02,16215,0.0
2022-10-03,16215,0.0
2022-10-04,16215,0.0
2022-10-05,16215,0.0
2022-10-06,16215,0.0
2022-10-07,16215,0.0
2022-10-08,16215,0.0
2022-10-09,16215,0.0
2022-10-10,16215,0.0
2022-10-11,16215,0.0
2022-10-12,16215,0.0
2022-10-14,16215,0.0
2022-10-15,16215,0.0
2022-10-16,16215,0.0
2022-10-17,16215,0.0
2022-10-18,16215,0.0
2022-10-19,16215,0.0
2022-10-20,16215,0.0
2022-10-21,16215,0.0
2022-10-22,16215,0.0
2022-10-23,16215,0.0
2022-10-24,16215,0.0
2022-10-25,16215,0.0
2022-10-26,16215,0.0
