cycle_id,updated_at,sampled_at,created_at,average_weight,id,remark
18234.0,2022-11-06 03:36:30,2022-11-06,2022-11-06 03:36:30,10.14,34200.0,
18234.0,2022-11-11 17:38:11,2022-11-11,2022-11-11 17:34:31,11.97,34529.0,
18234.0,2022-11-16 13:21:05,2022-11-16,2022-11-16 13:21:05,13.73,34747.0,
18234.0,2022-11-22 09:59:59,2022-11-22,2022-11-22 09:59:59,16.01,34883.0,
18234.0,2022-11-27 08:57:24,2022-11-27,2022-11-27 08:57:24,18.08,35101.0,
18234.0,2022-12-02 06:26:48,2022-12-02,2022-12-02 06:26:48,20.53,35310.0,
18234.0,2022-12-06 15:57:33,2022-12-06,2022-12-06 15:57:33,21.17,35376.0,
18234.0,2022-12-11 07:02:59,2022-12-11,2022-12-11 07:02:59,23.3,35585.0,
18234.0,2022-12-15 05:06:43,2022-12-15,2022-12-15 05:06:43,25.65,35747.0,
27892.0,2024-01-23 01:54:32,2024-01-19,2024-01-23 01:54:32,5.26,57255.0,
27892.0,2024-01-29 01:35:08,2024-01-24,2024-01-29 01:35:08,6.66,57712.0,
27892.0,2024-02-25 11:45:01,2024-01-31,2024-02-25 11:45:01,8.3,59740.0,
27892.0,2024-02-25 11:45:16,2024-02-07,2024-02-25 11:45:16,8.5,59741.0,
27892.0,2024-02-25 11:45:35,2024-02-14,2024-02-25 11:45:35,9.7,59742.0,
27892.0,2024-04-02 02:02:22,2024-02-21,2024-04-02 02:02:22,14.0,61665.0,
27892.0,2024-04-02 02:02:43,2024-02-28,2024-04-02 02:02:43,15.5,61666.0,
27892.0,2024-04-02 02:02:56,2024-04-10,2024-04-02 02:02:56,17.0,61667.0,
27892.0,2024-04-02 02:03:38,2024-03-20,2024-04-02 02:03:38,20.0,61668.0,
27892.0,2024-04-02 02:04:08,2024-03-27,2024-04-02 02:04:08,23.0,61669.0,
24304.0,2023-08-23 10:34:18,2023-08-23,2023-08-23 10:34:18,0.9,46207.0,
24304.0,2023-09-05 08:41:24,2023-08-30,2023-08-30 08:48:06,1.4,46557.0,
24304.0,2023-09-06 06:18:56,2023-09-06,2023-09-06 06:18:56,2.33,47024.0,
24304.0,2023-09-13 08:38:45,2023-09-13,2023-09-13 08:38:45,3.4,47489.0,
24304.0,2023-09-20 08:47:24,2023-09-20,2023-09-20 08:47:24,4.3,48018.0,
24304.0,2023-09-27 05:49:22,2023-09-27,2023-09-27 05:49:22,4.6,48497.0,
24304.0,2023-09-27 13:15:44,2023-09-26,2023-09-27 13:15:44,4.6,48569.0,
24304.0,2023-10-04 05:30:03,2023-10-04,2023-10-04 05:30:03,6.4,49069.0,
24304.0,2023-10-11 06:02:33,2023-10-11,2023-10-11 06:02:33,7.8,49644.0,
24304.0,2023-10-18 06:27:31,2023-10-18,2023-10-18 06:27:31,8.5,50313.0,
24304.0,2023-10-19 11:22:01,2023-07-28,2023-10-19 11:22:01,0.02,50616.0,
24304.0,2023-10-25 06:29:44,2023-10-25,2023-10-25 06:29:44,12.9,51084.0,
24304.0,2023-11-01 06:49:19,2023-11-01,2023-11-01 06:49:19,15.1,51696.0,
24304.0,2023-11-08 07:06:59,2023-11-08,2023-11-08 07:06:59,16.1,52214.0,
24304.0,2023-11-15 06:45:23,2023-11-15,2023-11-15 06:45:23,18.1,52903.0,
24304.0,2023-11-22 06:37:27,2023-11-22,2023-11-22 06:37:27,20.7,53444.0,
24304.0,2023-11-22 06:57:35,2023-11-22,2023-11-22 06:57:35,20.7,53457.0,
24304.0,2023-11-29 06:21:43,2023-11-29,2023-11-29 06:21:43,24.4,53899.0,
24304.0,2023-12-06 07:09:07,2023-12-06,2023-12-06 07:09:07,28.9,54403.0,
24304.0,2023-12-13 05:40:48,2023-12-13,2023-12-13 05:40:48,31.4,54870.0,
24304.0,2023-12-20 06:23:16,2023-12-20,2023-12-20 06:23:16,33.68,55330.0,
24304.0,2023-12-27 05:47:58,2023-12-27,2023-12-27 05:47:58,35.5,55843.0,
24304.0,2024-01-03 05:43:49,2024-01-03,2024-01-03 05:43:49,39.7,56179.0,
24304.0,2024-01-10 06:46:45,2024-01-10,2024-01-10 06:46:45,42.6,56526.0,
24304.0,2024-01-17 06:44:52,2024-01-17,2024-01-17 06:44:52,43.2,56984.0,
24304.0,2024-01-24 05:30:06,2024-01-24,2024-01-24 05:30:06,45.8,57361.0,
17405.0,2022-09-02 05:11:33,2022-09-02,2022-09-02 05:11:33,3.06,31056.0,
17405.0,2022-09-10 02:16:36,2022-09-09,2022-09-10 02:16:36,4.9,31347.0,
17405.0,2022-09-19 02:52:02,2022-09-19,2022-09-19 02:52:02,7.6,31708.0,"Size 131
ADG 0.2"
17405.0,2022-09-26 10:55:10,2022-09-26,2022-09-26 10:55:10,11.3,32034.0,"Size 88
ADG 0,52"
17405.0,2022-10-03 02:26:54,2022-10-03,2022-10-03 02:26:54,13.1,32287.0,"Size 76
ADG 0,25"
17405.0,2022-10-10 05:55:50,2022-10-10,2022-10-10 05:55:50,16.8,32638.0,"Size 59
ADG 0,52"
15505.0,2022-06-23 03:15:38,2022-06-22,2022-06-23 03:15:38,3.1,27532.0,
15505.0,2022-06-29 07:50:46,2022-06-29,2022-06-29 07:50:46,4.03,27984.0,Size 248
15505.0,2022-07-14 10:56:04,2022-07-06,2022-07-07 02:45:49,4.81,28345.0,
15505.0,2022-07-14 10:56:26,2022-07-13,2022-07-14 10:56:26,5.66,28827.0,
15505.0,2022-07-21 01:59:44,2022-07-20,2022-07-21 01:59:44,6.42,29147.0,
18543.0,2022-12-17 06:30:42,2022-10-27,2022-12-17 06:30:42,3.0,35811.0,
21939.0,2023-04-28 04:39:10,2023-04-19,2023-04-28 04:39:10,3.84,40927.0,
21939.0,2023-04-28 04:39:33,2023-04-28,2023-04-28 04:39:33,5.87,40928.0,
21939.0,2023-07-11 12:34:35,2023-05-05,2023-07-11 12:34:35,8.11,44196.0,
21939.0,2023-07-11 12:34:58,2023-05-12,2023-07-11 12:34:58,10.27,44197.0,
21939.0,2023-07-11 12:35:22,2023-05-24,2023-07-11 12:35:22,15.21,44198.0,
21939.0,2023-07-11 12:35:50,2023-05-31,2023-07-11 12:35:50,17.67,44199.0,
21939.0,2023-07-11 12:36:09,2023-06-08,2023-07-11 12:36:09,20.88,44200.0,
21939.0,2023-07-11 12:36:26,2023-06-15,2023-07-11 12:36:26,23.29,44201.0,
21939.0,2023-07-11 12:37:04,2023-06-30,2023-07-11 12:37:04,27.32,44202.0,
21939.0,2023-07-11 12:37:45,2023-07-06,2023-07-11 12:37:45,28.82,44203.0,
22184.0,2023-07-13 16:52:42,2023-07-11,2023-07-13 16:52:42,4.76,44316.0,
15490.0,2022-04-15 12:30:19,2021-02-23,2022-04-15 12:30:19,4.3,25092.0,
22269.0,2023-06-11 01:07:53,2023-06-06,2023-06-11 01:07:53,1.7,42933.0,
7993.0,2021-03-09 01:58:28,2021-03-09,2021-03-09 01:58:28,2.62,11333.0,
7993.0,2021-03-16 04:43:26,2021-03-16,2021-03-16 04:43:26,5.94,11610.0,
7993.0,2021-03-30 08:00:06,2021-03-30,2021-03-30 08:00:06,10.35,11940.0,
7993.0,2021-04-04 23:17:06,2021-03-23,2021-04-04 23:17:06,7.86,12158.0,
7993.0,2021-04-05 22:55:25,2021-04-06,2021-04-05 22:55:25,14.18,12212.0,
7993.0,2021-04-12 22:49:51,2021-04-13,2021-04-12 22:49:51,17.57,12589.0,
7993.0,2021-04-19 22:50:13,2021-04-20,2021-04-19 22:50:13,22.1,12763.0,
23123.0,2023-08-03 01:52:48,2023-08-03,2023-08-03 01:52:48,2.0,45156.0,
23123.0,2023-08-10 01:50:45,2023-08-10,2023-08-10 01:50:45,2.25,45488.0,
23123.0,2023-08-15 01:49:55,2023-08-15,2023-08-15 01:49:55,3.0,45710.0,
23123.0,2023-08-20 02:41:45,2023-08-20,2023-08-20 02:41:45,5.23,46037.0,
23123.0,2023-08-25 06:00:40,2023-08-25,2023-08-25 06:00:40,7.04,46303.0,
23123.0,2023-08-31 01:43:00,2023-08-31,2023-08-31 01:43:00,8.69,46650.0,
23123.0,2023-09-07 01:31:22,2023-09-07,2023-09-07 01:31:22,12.29,47084.0,
23123.0,2023-09-14 02:13:27,2023-09-14,2023-09-14 02:13:27,14.84,47551.0,
23123.0,2023-09-19 02:13:48,2023-09-19,2023-09-19 02:13:48,13.08,47854.0,
12325.0,2021-11-09 00:42:53,2021-11-08,2021-10-13 01:23:12,4.5,19126.0,
12325.0,2021-11-09 04:01:04,2021-11-01,2021-10-13 01:23:30,2.0,19127.0,
12325.0,2021-11-16 09:49:41,2021-11-16,2021-11-16 09:49:41,5.0,20520.0,
12325.0,2021-11-23 09:08:19,2021-11-22,2021-11-23 09:08:19,5.0,20742.0,
26250.0,2023-11-09 02:36:11,2023-10-31,2023-11-09 02:36:11,3.79,52329.0,
26250.0,2023-11-09 03:47:51,2023-11-07,2023-11-09 03:47:51,5.56,52337.0,
26250.0,2023-11-15 02:39:41,2023-11-14,2023-11-15 02:39:36,7.24,52833.0,
26250.0,2023-11-23 02:21:09,2023-11-21,2023-11-23 02:21:09,9.57,53561.0,
26250.0,2023-11-28 06:51:30,2023-11-28,2023-11-28 06:51:30,11.35,53802.0,
26250.0,2023-12-12 07:56:16,2023-12-12,2023-12-12 07:56:16,17.0,54754.0,
26250.0,2023-12-12 08:04:30,2023-12-06,2023-12-12 08:04:30,15.5,54783.0,
26250.0,2023-12-22 03:27:38,2023-12-22,2023-12-22 03:27:38,19.91,55564.0,
18608.0,2022-11-25 03:38:51,2022-11-25,2022-11-25 03:38:51,3.32,35029.0,
18608.0,2022-12-02 04:01:49,2022-12-02,2022-12-02 04:01:49,5.09,35297.0,
21350.0,2023-04-28 00:21:47,2023-04-26,2023-04-28 00:21:47,2.2,40921.0,
17409.0,2022-08-05 01:39:01,2022-08-05,2022-08-05 01:39:01,0.05,29679.0,
21908.0,2023-05-19 10:58:04,2023-05-15,2023-05-19 10:57:52,1.22,41954.0,
21908.0,2023-05-26 01:55:39,2023-05-25,2023-05-26 01:55:39,2.43,42248.0,
21908.0,2023-06-04 02:08:55,2023-06-04,2023-06-04 02:08:55,4.98,42669.0,
8012.0,2021-03-08 01:06:11,2021-03-08,2021-03-08 01:06:11,2.71,11301.0,
8012.0,2021-03-15 03:24:32,2021-03-15,2021-03-15 03:24:32,5.34,11494.0,
8012.0,2021-03-30 08:07:02,2021-03-29,2021-03-30 08:07:02,10.29,11959.0,
8012.0,2021-04-05 00:55:52,2021-04-05,2021-04-05 00:55:52,14.01,12182.0,
8012.0,2021-04-05 01:12:09,2021-03-22,2021-04-05 01:12:09,7.54,12186.0,
8012.0,2021-04-11 23:42:50,2021-04-12,2021-04-11 23:42:50,17.68,12558.0,
8012.0,2021-04-19 22:55:32,2021-04-20,2021-04-19 22:55:32,22.8,12767.0,
8012.0,2021-04-24 23:30:55,2021-04-25,2021-04-24 23:30:55,23.38,12939.0,
25181.0,2023-09-27 06:18:55,2023-09-26,2023-09-27 06:18:55,1.18,48501.0,
25181.0,2023-09-27 06:21:14,2023-09-21,2023-09-27 06:21:14,0.66,48502.0,
25181.0,2023-10-13 13:44:57,2023-10-01,2023-10-13 13:44:57,1.67,49928.0,
25181.0,2023-10-13 13:45:52,2023-10-06,2023-10-13 13:45:52,1.71,49929.0,
25181.0,2023-10-13 13:46:27,2023-10-11,2023-10-13 13:46:27,2.8,49930.0,
25181.0,2023-10-20 12:03:27,2023-10-16,2023-10-20 12:03:27,3.31,50726.0,
25181.0,2023-11-01 18:27:27,2023-10-21,2023-11-01 18:26:07,4.16,51754.0,
25181.0,2023-11-01 18:27:34,2023-10-26,2023-11-01 18:26:55,4.71,51755.0,
25181.0,2023-11-01 18:28:50,2023-10-31,2023-11-01 18:28:50,5.51,51756.0,
25181.0,2023-11-11 09:34:30,2023-11-05,2023-11-11 09:34:30,6.43,52487.0,
25181.0,2023-11-14 06:38:34,2023-11-10,2023-11-14 06:38:06,7.77,52711.0,
25181.0,2023-11-16 00:32:36,2023-11-15,2023-11-16 00:32:36,8.86,53082.0,
25181.0,2023-11-23 17:17:23,2023-11-20,2023-11-23 17:17:23,10.8,53596.0,
25181.0,2023-11-27 07:41:38,2023-11-25,2023-11-27 07:41:38,12.08,53739.0,
25181.0,2023-12-04 04:31:32,2023-11-30,2023-12-04 04:31:32,13.76,54257.0,
25181.0,2023-12-11 13:44:54,2023-12-05,2023-12-11 13:44:54,14.87,54699.0,
25181.0,2023-12-18 02:54:30,2023-12-10,2023-12-18 02:54:14,16.87,55183.0,
25181.0,2023-12-18 02:54:59,2023-12-15,2023-12-18 02:54:59,19.15,55184.0,
25181.0,2023-12-21 04:25:06,2023-12-15,2023-12-21 04:25:06,19.15,55416.0,
25181.0,2023-12-21 12:25:20,2023-12-21,2023-12-21 12:22:10,20.23,55529.0,
23741.0,2023-07-31 00:44:23,2023-07-31,2023-07-31 00:44:23,2.12,44998.0,
23741.0,2023-08-05 01:57:04,2023-08-05,2023-08-05 01:57:04,2.87,45250.0,
23741.0,2023-08-10 01:42:27,2023-08-10,2023-08-10 01:42:27,3.67,45483.0,
23741.0,2023-08-15 02:32:24,2023-08-15,2023-08-15 02:32:24,4.95,45717.0,
23741.0,2023-08-20 02:53:03,2023-08-20,2023-08-20 02:53:03,6.08,46043.0,
23741.0,2023-08-25 01:35:14,2023-08-25,2023-08-25 01:35:14,7.24,46296.0,
23741.0,2023-08-30 03:05:25,2023-08-30,2023-08-30 03:05:25,8.57,46538.0,
23741.0,2023-09-04 05:43:25,2023-09-04,2023-09-04 05:43:25,10.28,46907.0,
23741.0,2023-09-09 01:09:42,2023-09-09,2023-09-09 01:09:42,12.01,47176.0,
25145.0,2023-09-27 08:13:27,2023-09-27,2023-09-27 08:13:27,2.69,48532.0,250gr : 93ekor
25145.0,2023-10-04 08:46:04,2023-10-04,2023-10-04 08:46:04,5.89,49163.0,
25145.0,2023-10-12 06:54:58,2023-10-11,2023-10-12 06:54:58,7.26,49840.0,
25145.0,2023-10-19 00:59:03,2023-10-18,2023-10-19 00:59:03,11.15,50440.0,
25145.0,2023-10-28 00:11:11,2023-10-25,2023-10-28 00:11:11,13.33,51415.0,
25145.0,2023-11-03 23:45:16,2023-10-31,2023-11-03 23:45:16,14.08,51876.0,
25145.0,2023-11-12 09:22:47,2023-11-11,2023-11-12 09:22:34,16.49,52552.0,
25145.0,2023-11-12 09:22:38,2023-11-06,2023-11-12 09:22:38,16.29,52553.0,
23732.0,2023-07-30 01:00:23,2023-07-30,2023-07-30 01:00:23,2.16,44966.0,
23732.0,2023-08-04 01:45:20,2023-08-04,2023-08-04 01:45:20,3.07,45204.0,
23732.0,2023-08-09 01:56:06,2023-08-09,2023-08-09 01:56:06,3.86,45400.0,
23732.0,2023-08-14 01:26:40,2023-08-14,2023-08-14 01:26:40,5.05,45661.0,
23732.0,2023-08-19 09:35:18,2023-08-19,2023-08-19 09:35:18,6.37,46012.0,
23732.0,2023-08-24 01:19:18,2023-08-24,2023-08-24 01:19:18,7.78,46255.0,
23732.0,2023-08-29 10:59:28,2023-08-29,2023-08-29 10:59:28,8.91,46508.0,
23732.0,2023-09-03 00:21:12,2023-09-03,2023-09-03 00:21:12,10.87,46838.0,
23732.0,2023-09-08 04:47:21,2023-09-08,2023-09-08 04:47:21,12.57,47159.0,
23732.0,2023-09-13 02:11:30,2023-09-13,2023-09-13 02:11:30,14.05,47451.0,
23732.0,2023-09-18 03:31:49,2023-09-18,2023-09-18 03:31:49,16.06,47771.0,
17162.0,2022-08-17 16:01:53,2022-07-30,2022-08-17 16:01:53,1.91,30247.0,
17162.0,2022-09-27 05:32:15,2022-08-06,2022-09-27 05:32:15,2.95,32059.0,
17162.0,2022-09-27 05:33:11,2022-08-14,2022-09-27 05:33:11,4.73,32060.0,
17162.0,2022-09-27 05:34:12,2022-08-21,2022-09-27 05:34:12,6.27,32061.0,
17162.0,2022-09-27 05:35:34,2022-08-24,2022-09-27 05:35:34,6.67,32062.0,
17162.0,2022-09-27 05:36:59,2022-08-30,2022-09-27 05:36:59,8.77,32063.0,
17162.0,2022-09-27 05:37:54,2022-09-06,2022-09-27 05:37:54,10.64,32064.0,
20847.0,2023-03-21 02:51:44,2023-03-21,2023-03-21 02:51:44,4.39,39297.0,281/64
20847.0,2023-03-31 02:58:23,2023-03-31,2023-03-31 02:58:23,7.01,39718.0,"680/97
us 35%"
20847.0,2023-04-06 00:51:03,2023-04-05,2023-04-06 00:51:03,8.03,39908.0,
18447.0,2022-09-22 04:58:22,2022-08-28,2022-09-22 04:58:22,12.8,31860.0,
18447.0,2022-09-22 04:58:22,2022-09-04,2022-09-22 04:58:22,14.1,31861.0,
18447.0,2022-09-22 04:58:22,2022-09-10,2022-09-22 04:58:22,18.9,31862.0,
9098.0,2021-05-26 16:19:18,2021-05-10,2021-05-26 16:19:18,2.01,14075.0,
9098.0,2021-05-26 16:19:35,2021-05-17,2021-05-26 16:19:35,3.02,14076.0,
9098.0,2021-05-26 16:19:57,2021-05-24,2021-05-26 16:19:57,4.74,14077.0,
9098.0,2021-06-04 14:37:47,2021-05-31,2021-06-04 14:37:47,5.91,14432.0,
9098.0,2021-06-07 13:07:03,2021-06-07,2021-06-07 13:07:03,7.0,14568.0,
9098.0,2021-06-13 16:48:59,2021-06-11,2021-06-13 16:48:59,7.24,14716.0,
9098.0,2021-06-14 10:11:16,2021-06-14,2021-06-14 10:11:16,9.07,14735.0,
9098.0,2021-07-09 23:12:35,2021-06-21,2021-07-09 23:12:35,10.32,15573.0,
9098.0,2021-07-09 23:12:35,2021-06-27,2021-07-09 23:12:35,10.77,15591.0,
9098.0,2021-07-09 23:12:35,2021-07-05,2021-07-09 23:12:35,14.31,15609.0,
9098.0,2021-07-13 12:41:59,2021-07-12,2021-07-13 12:41:59,16.0,15764.0,
9098.0,2021-08-13 07:21:04,2021-06-28,2021-08-13 07:21:04,10.77,16953.0,
9098.0,2021-08-13 07:21:04,2021-07-19,2021-08-13 07:21:04,16.19,16964.0,
9098.0,2021-08-13 07:21:04,2021-07-26,2021-08-13 07:21:04,18.34,16974.0,
17452.0,2022-09-29 04:06:50,2022-08-10,2022-09-29 04:06:50,3.2,32161.0,
17452.0,2022-09-29 04:07:32,2022-08-17,2022-09-29 04:07:32,5.59,32167.0,
17452.0,2022-09-29 04:09:27,2022-09-08,2022-09-29 04:09:27,10.0,32177.0,
17452.0,2022-09-29 04:10:47,2022-09-16,2022-09-29 04:10:47,12.4,32186.0,
17452.0,2022-09-29 04:11:32,2022-09-27,2022-09-29 04:11:32,14.8,32193.0,
14875.0,2022-04-27 17:41:53,2022-04-09,2022-04-09 15:52:09,5.5,24742.0,Sampling 1x
14875.0,2022-04-27 17:42:03,2022-04-15,2022-04-15 16:42:45,7.1,25095.0,Sampling 1
14875.0,2022-04-27 17:42:21,2022-04-22,2022-04-22 03:25:26,8.2,25358.0,Sampling 2
14875.0,2022-04-27 17:44:24,2022-04-26,2022-04-27 01:15:39,10.1,25484.0,Sampling 3x
14875.0,2022-04-27 17:43:52,2022-04-27,2022-04-27 17:43:52,11.1,25506.0,Sampling 3xx
14875.0,2022-04-29 05:43:29,2022-04-29,2022-04-29 05:43:29,11.4,25578.0,Sampling 3
14875.0,2022-05-06 02:27:02,2022-05-06,2022-05-06 02:27:02,14.0,25749.0,Sampling 4
12850.0,2021-12-02 00:16:23,2021-12-02,2021-12-02 00:16:23,2.53,21037.0,
12850.0,2021-12-09 00:24:52,2021-12-09,2021-12-09 00:24:52,4.05,21264.0,
12850.0,2021-12-16 01:54:29,2021-12-16,2021-12-16 01:54:29,7.41,21439.0,
12850.0,2021-12-23 02:33:54,2021-12-23,2021-12-23 02:33:54,10.31,21655.0,
12850.0,2021-12-30 01:36:16,2021-12-30,2021-12-30 01:36:16,12.34,21820.0,
19697.0,2022-12-27 22:49:13,2022-10-30,2022-12-27 22:49:07,2.3,36386.0,
19697.0,2022-12-27 22:49:37,2022-11-08,2022-12-27 22:49:37,3.4,36388.0,
19697.0,2022-12-27 22:50:03,2022-11-14,2022-12-27 22:49:55,4.4,36390.0,
19697.0,2022-12-27 22:50:30,2022-11-20,2022-12-27 22:50:17,4.8,36392.0,
19697.0,2022-12-27 22:50:47,2022-11-27,2022-12-27 22:50:47,5.1,36393.0,
19697.0,2023-01-09 13:40:31,2022-12-04,2023-01-09 13:40:31,5.38,36829.0,
19697.0,2023-01-09 13:40:56,2022-12-14,2023-01-09 13:40:52,6.52,36831.0,
19697.0,2023-01-09 13:41:15,2022-12-21,2023-01-09 13:41:15,8.0,36832.0,
16154.0,2022-06-26 01:44:49,2022-06-24,2022-06-26 01:44:49,2.98,27645.0,"Size 336,07"
5921.0,2020-11-10 03:39:02,2020-11-06,2020-11-10 03:39:02,2.58,8658.0,
5921.0,2020-11-13 22:25:08,2020-11-13,2020-11-13 22:25:08,4.4,8787.0,
5921.0,2020-11-20 22:54:22,2020-11-20,2020-11-20 22:54:22,6.2,8977.0,
5921.0,2020-11-29 13:32:23,2020-11-27,2020-11-29 13:32:23,8.28,9185.0,
5921.0,2020-12-12 06:24:52,2020-12-04,2020-12-12 06:24:52,10.23,9492.0,
5921.0,2020-12-12 06:25:07,2020-12-11,2020-12-12 06:25:07,12.58,9493.0,
5921.0,2020-12-20 22:26:35,2020-12-18,2020-12-20 22:26:35,14.52,9647.0,
5921.0,2020-12-27 00:22:53,2020-12-25,2020-12-27 00:22:53,17.0,9781.0,
5921.0,2021-01-04 06:01:32,2021-01-01,2021-01-04 06:01:32,19.2,9942.0,
5921.0,2021-01-11 23:49:45,2021-01-08,2021-01-11 23:49:45,21.9,10077.0,
5921.0,2021-01-18 06:47:38,2021-01-15,2021-01-18 06:47:38,24.0,10161.0,
5921.0,2021-01-29 02:49:53,2021-01-22,2021-01-29 02:49:53,26.0,10332.0,
19320.0,2022-12-18 04:31:30,2022-12-18,2022-12-18 04:31:30,2.08,35855.0,
19320.0,2022-12-26 03:34:45,2022-12-25,2022-12-26 03:34:45,3.63,36206.0,
19320.0,2023-01-02 07:20:58,2023-01-01,2023-01-02 07:20:58,5.92,36555.0,
19320.0,2023-01-15 02:04:18,2023-01-14,2023-01-15 02:04:18,8.44,37116.0,
19320.0,2023-01-15 02:30:23,2023-01-08,2023-01-15 02:30:23,6.4,37131.0,
19320.0,2023-01-23 08:33:10,2023-01-22,2023-01-23 08:33:10,8.86,37347.0,
23185.0,2023-08-01 08:12:20,2023-07-31,2023-08-01 08:12:20,5.0,45086.0,
23185.0,2023-08-08 07:40:04,2023-08-08,2023-08-08 07:40:04,7.0,45367.0,
23185.0,2023-08-14 08:12:25,2023-08-14,2023-08-14 08:12:25,9.0,45675.0,
23185.0,2023-08-24 05:23:47,2023-08-24,2023-08-24 05:23:47,10.0,46264.0,
23185.0,2023-09-06 02:49:40,2023-09-06,2023-09-06 02:49:40,12.0,47010.0,
25375.0,2023-10-18 06:43:09,2023-10-18,2023-10-18 06:43:09,1.69,50332.0,
25375.0,2023-10-25 09:12:56,2023-10-25,2023-10-25 09:12:36,2.1,51109.0,
25375.0,2023-11-01 10:05:55,2023-11-01,2023-11-01 10:05:55,2.8,51721.0,
27977.0,2024-02-05 08:47:11,2024-01-27,2024-02-05 08:47:11,2.3,58358.0,
27977.0,2024-02-05 08:48:10,2024-02-03,2024-02-05 08:48:10,3.54,58362.0,
12484.0,2022-03-13 15:13:43,2021-11-07,2022-03-13 15:13:43,2.2,23832.0,
12484.0,2022-03-13 15:14:00,2021-11-17,2022-03-13 15:14:00,3.3,23833.0,
23849.0,2023-08-09 03:20:15,2023-08-09,2023-08-09 03:20:15,3.65,45424.0,
23849.0,2023-08-09 03:24:08,2023-08-02,2023-08-09 03:24:08,2.16,45426.0,
23849.0,2023-08-10 06:57:06,2023-08-09,2023-08-10 06:57:06,3.65,45522.0,
23849.0,2023-08-17 10:01:55,2023-08-16,2023-08-17 10:01:55,5.74,45901.0,
23849.0,2023-08-23 06:32:15,2023-08-23,2023-08-23 06:32:15,6.66,46185.0,
23849.0,2023-08-31 03:23:26,2023-08-30,2023-08-31 03:23:26,8.44,46677.0,
24102.0,2023-08-04 04:58:18,2023-08-04,2023-08-04 04:58:18,3.0,45227.0,
24102.0,2023-08-14 01:12:26,2023-08-11,2023-08-14 01:12:26,6.1,45657.0,
24102.0,2023-08-18 09:47:48,2023-08-18,2023-08-18 09:47:48,9.1,45989.0,
24102.0,2023-08-25 10:03:55,2023-08-25,2023-08-25 10:03:55,11.9,46331.0,
24102.0,2023-09-01 09:43:59,2023-09-01,2023-09-01 09:43:59,14.0,46796.0,
12716.0,2021-10-30 03:10:19,2021-10-30,2021-10-30 03:10:19,3.1,19762.0,
12716.0,2021-11-07 15:11:44,2021-11-05,2021-11-07 15:11:44,4.8,20152.0,
12716.0,2021-11-13 01:03:01,2021-11-13,2021-11-13 01:03:01,5.75,20233.0,
17112.0,2022-08-24 00:32:39,2022-08-24,2022-08-24 00:32:39,2.75,30628.0,
17112.0,2022-09-07 16:27:06,2022-09-03,2022-09-07 16:26:58,4.2,31250.0,
17112.0,2022-09-13 02:47:37,2022-09-12,2022-09-13 02:47:37,5.5,31445.0,
14440.0,2022-03-23 07:18:53,2022-03-23,2022-03-23 07:18:53,3.0,24133.0,"Kolam B8:

Berat: 30 gr
Ekor: 10 ekor
SZ: 333 e/kg
MBW: 3 gr/ekor
ADG:   0,09 gr/hr
P/H: 10 kg/hr
Cumm: 254,5 kg"
14440.0,2022-03-30 09:03:09,2022-03-30,2022-03-30 09:03:09,4.0,24328.0,"Kolam B8:

Berat: 40 gr
Ekor: 10 ekor
SZ: 250 e/kg
MBW: 4 gr/ekor
ADG:   0,14 gr/hr
P/H: 16 kg/hr
Cumm: 342,5 kg"
14440.0,2022-04-06 11:55:45,2022-04-06,2022-04-06 11:55:45,5.7,24600.0,"Kolam B8:

Berat: 57 gr
Ekor: 10 ekor
SZ: 175 e/kg
MBW: 5,7 gr/ekor
ADG:   0,24 gr/hr
P/H: 16 kg/hr
Cumm: 464,5 kg"
14440.0,2022-04-15 12:10:40,2022-04-15,2022-04-15 12:10:40,8.9,25090.0,"Kolam B8;:

Kisaran MBW: 4 -  14

Berat: 1.000 gr
Ekor: 112 ekor
SZ: 112 e/kg
MBW: 8,9 gr/ekor
ADG:   0,36 gr/hr
P/H: 8 kg/hr
Cumm: 604 kg"
18537.0,2022-10-05 05:55:45,2022-10-05,2022-10-05 05:55:45,0.17,32413.0,
18537.0,2022-10-12 08:55:56,2022-10-12,2022-10-12 08:55:56,0.54,32758.0,
18537.0,2022-10-19 05:22:42,2022-10-19,2022-10-19 05:22:42,0.85,33042.0,
18537.0,2022-10-26 06:17:12,2022-10-26,2022-10-26 06:17:12,1.97,33458.0,
18537.0,2022-11-02 05:46:35,2022-11-02,2022-11-02 05:46:35,2.53,34052.0,
18537.0,2022-11-06 11:40:53,2022-11-02,2022-11-06 11:40:53,2.53,34214.0,
18537.0,2022-11-16 09:12:28,2022-11-16,2022-11-16 09:12:28,4.96,34739.0,
18537.0,2022-11-23 05:47:24,2022-11-23,2022-11-23 05:47:24,8.03,34897.0,Nota se disparidade de tamanho
18537.0,2022-11-25 02:29:03,2022-11-16,2022-11-25 02:29:03,4.96,35025.0,
18537.0,2022-12-07 07:38:08,2022-12-07,2022-12-07 07:38:08,10.5,35400.0,
18537.0,2022-12-09 09:11:16,2022-11-30,2022-12-09 09:11:16,9.4,35508.0,
18537.0,2022-12-14 06:12:49,2022-12-14,2022-12-14 06:12:49,12.4,35681.0,
18537.0,2022-12-21 07:30:42,2022-12-21,2022-12-21 07:30:42,14.13,36001.0,
18537.0,2022-12-28 05:20:00,2022-12-28,2022-12-28 05:20:00,15.72,36425.0,
