cycle_id,updated_at,size,created_at,weight,id,harvested_at,status,selling_price
16042.0,2022-08-10 10:59:08,150.0,2022-08-10 10:59:08,13.93,12379.0,2022-08-10,Partial,
16042.0,2022-08-17 10:43:03,80.0,2022-08-17 10:43:03,74.62,12584.0,2022-08-16,Partial,
16042.0,2022-08-17 10:43:39,40.0,2022-08-17 10:43:39,601.66,12585.0,2022-08-16,Full,
16042.0,2022-08-18 01:08:44,188.0,2022-08-18 01:08:44,5.0,12592.0,2022-07-23,Partial,
18514.0,2022-11-07 10:09:46,450.0,2022-11-07 10:09:46,20.0,14338.0,2022-11-02,Full,500000.0
24778.0,2023-12-11 07:38:33,90.0,2023-10-27 13:47:14,179.39,22997.0,2023-10-23,Partial,9148890.0
24778.0,2023-12-11 07:38:59,90.0,2023-10-29 12:47:16,78.4,23052.0,2023-10-23,Partial,3998400.0
24778.0,2023-12-11 08:26:25,84.0,2023-11-10 22:06:32,426.43,23597.0,2023-11-10,Partial,22941934.0
24778.0,2023-11-28 03:57:04,82.0,2023-11-15 22:37:06,481.7,23958.0,2023-11-13,Partial,25722780.0
24778.0,2023-11-28 03:57:04,82.0,2023-11-15 22:38:32,162.28,23959.0,2023-11-13,Partial,8665752.0
24778.0,2023-11-28 03:57:04,85.0,2023-11-15 22:39:33,186.0,23960.0,2023-11-14,Full,9951000.0
24778.0,2023-11-28 03:57:04,85.0,2023-11-15 22:40:28,602.8,23961.0,2023-11-14,Full,32249800.0
16046.0,2022-10-06 05:27:14,122.89,2022-08-03 14:16:31,6.78,12241.0,2022-07-29,Partial,135600.0
16046.0,2022-10-06 05:27:15,122.89,2022-08-05 03:05:24,261.67,12270.0,2022-07-29,Partial,12333292.11
16046.0,2022-10-06 05:27:27,68.77,2022-08-14 05:22:05,1506.96,12444.0,2022-08-12,Full,93987588.24
16046.0,2022-10-06 05:27:28,68.77,2022-08-14 05:23:17,12.51,12445.0,2022-08-12,Full,250200.0
16046.0,2022-10-06 05:27:28,68.77,2022-08-14 05:29:31,1.96,12446.0,2022-08-12,Full,19600.0
24090.0,2023-10-08 08:42:15,92.91,2023-10-06 12:08:37,2268.56,22092.0,2023-10-06,Full,107570578.08
24090.0,2023-10-08 08:42:16,162.0,2023-10-08 08:35:16,87.04,22142.0,2023-10-06,Full,2384896.0
24090.0,2023-10-08 08:42:16,92.91,2023-10-08 08:35:17,49.26,22143.0,2023-10-06,Full,738900.0
22500.0,2023-08-11 04:28:15,80.0,2023-08-11 04:28:15,450.0,20371.0,2023-07-24,Partial,
22500.0,2023-08-11 04:30:23,63.0,2023-08-11 04:30:23,872.0,20372.0,2023-08-08,Full,
24308.0,2024-01-06 09:33:55,23.1,2024-01-06 09:33:55,4859.0,25502.0,2024-01-05,Full,
10759.0,2022-10-06 05:17:02,57.0,2021-09-27 09:35:06,418.0,7129.0,2021-09-27,Partial,29218200.0
10759.0,2022-10-06 05:17:02,51.0,2021-10-23 05:23:32,275.0,7510.0,2021-10-01,Full,19745000.0
16049.0,2022-10-06 05:27:16,74.34,2022-08-03 13:46:14,226.71,12238.0,2022-07-29,Partial,13760843.58
16049.0,2022-10-06 05:27:17,74.34,2022-08-03 13:47:37,1.93,12239.0,2022-07-29,Partial,38600.0
16049.0,2022-10-06 05:27:19,67.8,2022-08-08 06:59:20,647.88,12338.0,2022-08-05,Full,40596160.8
16049.0,2022-10-06 05:27:19,67.8,2022-08-08 07:01:22,14.97,12339.0,2022-08-05,Full,299400.0
22636.0,2023-06-27 04:39:52,200.0,2023-06-27 04:37:55,251.0,18938.0,2023-04-17,Partial,
22636.0,2023-06-27 05:03:12,127.0,2023-06-27 05:03:04,525.45,18939.0,2023-04-27,Partial,
22636.0,2023-06-27 05:03:44,38.0,2023-06-27 05:03:44,1080.8,18940.0,2023-06-03,Full,
17450.0,2022-12-02 03:52:13,105.0,2022-12-02 03:09:13,1065.82,14814.0,2022-09-24,Partial,61284650.0
17450.0,2022-12-02 03:52:12,160.0,2022-12-02 03:10:28,51.32,14815.0,2022-09-24,Partial,1796200.0
17450.0,2022-12-02 03:54:07,82.0,2022-12-02 03:26:59,1417.11,14822.0,2022-10-03,Full,89844774.0
17450.0,2022-12-02 03:54:06,200.0,2022-12-02 03:32:51,93.36,14826.0,2022-10-03,Full,2800800.0
17450.0,2022-12-02 03:54:06,160.0,2022-12-02 03:34:05,71.71,14828.0,2022-10-03,Full,2727848.4
17450.0,2022-12-02 03:54:06,100.0,2022-12-02 03:35:27,22.0,14830.0,2022-10-03,Full,1254000.0
17450.0,2022-12-02 03:54:06,200.0,2022-12-02 03:37:05,11.0,14832.0,2022-10-03,Full,330000.0
13774.0,2022-03-15 07:05:15,87.4,2022-03-15 07:05:15,653.0,9859.0,2022-02-06,Partial,
13774.0,2022-03-15 07:05:59,68.0,2022-03-15 07:05:59,562.0,9860.0,2022-02-17,Partial,
13774.0,2022-03-15 07:07:07,56.0,2022-03-15 07:07:07,545.0,9861.0,2022-02-25,Partial,
13774.0,2022-03-15 07:08:52,48.0,2022-03-15 07:08:52,1596.0,9863.0,2022-03-03,Full,
9992.0,2021-11-04 16:58:15,110.0,2021-11-04 16:57:22,140.0,7687.0,2021-07-18,Full,
27891.0,2024-02-25 11:39:44,160.0,2024-02-25 11:35:34,30.0,27273.0,2024-02-11,Partial,0.0
27891.0,2024-02-25 11:40:47,150.0,2024-02-25 11:40:47,158.0,27274.0,2024-02-18,Full,0.0
18036.0,2022-11-28 07:21:33,100.0,2022-10-30 11:00:02,500.0,14199.0,2022-10-29,Partial,25500000.0
18036.0,2022-11-28 07:22:04,80.0,2022-11-10 23:56:23,430.0,14410.0,2022-11-10,Partial,21930000.0
18036.0,2022-11-28 07:22:54,69.0,2022-11-18 11:19:59,266.0,14581.0,2022-11-18,Partial,14630000.0
18036.0,2022-11-28 07:23:50,65.0,2022-11-26 13:36:45,600.0,14713.0,2022-11-23,Full,34200000.0
22534.0,2023-07-14 15:49:45,244.0,2023-07-14 15:33:18,390.0,19640.0,2023-07-02,Full,9360000.0
14328.0,2022-05-09 08:54:59,66.0,2022-05-09 08:48:29,493.7,10597.0,2022-05-09,Partial,31893020.0
14328.0,2022-06-21 13:57:33,34.3,2022-06-21 13:57:33,3127.0,11170.0,2022-06-21,Full,225769400.0
18604.0,2022-12-26 09:46:22,130.0,2022-12-26 09:46:22,577.0,15409.0,2022-12-04,Partial,577.0
18604.0,2022-12-26 09:46:39,92.0,2022-12-26 09:46:39,747.54,15410.0,2022-12-15,Partial,747.54
18604.0,2022-12-26 09:47:18,65.0,2022-12-26 09:47:18,1187.24,15411.0,2022-12-26,Full,1187.24
13791.0,2022-03-11 03:30:21,102.0,2022-01-26 03:18:27,452.21,9353.0,2022-01-22,Partial,23921909.0
13791.0,2022-02-09 04:59:34,66.0,2022-02-09 04:59:34,392.0,9474.0,2022-02-05,Partial,
13791.0,2022-02-09 05:00:46,125.0,2022-02-09 05:00:46,52.26,9475.0,2022-02-05,Partial,
13791.0,2022-02-19 02:35:47,45.0,2022-02-19 02:35:47,270.94,9602.0,2022-02-17,Full,
13791.0,2022-02-19 02:36:21,70.0,2022-02-19 02:36:21,26.72,9603.0,2022-02-17,Full,
13791.0,2022-03-11 03:49:29,45.0,2022-03-11 03:32:56,270.94,9786.0,2022-02-17,Full,22217080.0
13791.0,2022-03-11 03:49:34,70.0,2022-03-11 03:35:58,70.0,9787.0,2022-02-17,Full,1763520.0
13791.0,2022-03-11 03:51:40,66.0,2022-03-11 03:51:40,392.0,9788.0,2022-02-05,Partial,25715200.0
13791.0,2022-03-11 03:55:28,140.0,2022-03-11 03:55:28,40.0,9789.0,2022-01-22,Partial,1375400.0
13791.0,2022-03-11 04:17:25,125.0,2022-03-11 04:17:25,52.26,9791.0,2022-02-05,Partial,2403960.0
23735.0,2023-09-16 06:20:15,66.0,2023-09-16 06:20:15,1031.5,21238.0,2023-09-15,Partial,59620700.0
23735.0,2023-09-16 06:21:37,66.0,2023-09-16 06:21:25,19.94,21239.0,2023-09-15,Partial,717840.0
23735.0,2023-09-22 10:18:18,63.0,2023-09-22 10:18:18,1920.7,21517.0,2023-09-19,Full,58.4
23735.0,2023-09-22 10:18:18,63.0,2023-09-22 10:18:18,114.62,21518.0,2023-09-19,Full,50800.0
15301.0,2022-04-26 16:24:00,365.5,2022-04-26 16:24:00,0.2,10437.0,2022-04-09,Partial,
15301.0,2022-04-26 16:24:41,173.0,2022-04-26 16:24:41,1.66,10438.0,2022-04-16,Partial,
15301.0,2022-04-26 16:25:19,127.2,2022-04-26 16:25:19,0.98,10439.0,2022-04-23,Partial,
15301.0,2022-06-12 05:42:47,38.0,2022-06-12 05:42:47,1013.0,11027.0,2022-06-12,Full,
27036.0,2023-12-29 03:43:16,98.0,2023-12-26 05:40:10,147.0,25288.0,2023-12-26,Partial,
27036.0,2023-12-30 05:52:22,86.0,2023-12-30 05:52:16,265.0,25388.0,2023-12-29,Full,
18610.0,2022-12-28 08:32:12,135.79,2022-12-21 08:27:44,504.54,15277.0,2022-12-19,Partial,21110962.68
18610.0,2022-12-28 08:32:12,135.79,2022-12-21 08:28:45,10.13,15278.0,2022-12-19,Partial,151950.0
18610.0,2023-01-13 07:12:12,93.57,2023-01-09 11:51:26,818.93,15570.0,2023-01-02,Partial,42526215.97
18610.0,2023-01-13 07:12:12,93.57,2023-01-09 11:53:30,31.67,15571.0,2023-01-02,Partial,475050.0
18610.0,2023-01-13 06:48:09,91.4,2023-01-10 13:29:46,878.53,15623.0,2023-01-09,Full,46193107.4
18610.0,2023-01-13 06:48:09,91.4,2023-01-11 13:38:04,1.26,15682.0,2023-01-09,Full,12600.0
18610.0,2023-01-13 06:48:09,91.4,2023-01-11 13:39:36,68.97,15683.0,2023-01-09,Full,1034550.0
18610.0,2023-01-13 06:48:09,91.4,2023-01-11 13:40:35,8.59,15684.0,2023-01-09,Full,25770.0
19686.0,2023-01-09 14:16:27,164.5,2023-01-09 14:16:27,337.0,15581.0,2022-11-23,Partial,
19686.0,2023-01-09 15:27:30,118.1,2023-01-09 15:04:42,698.5,15599.0,2022-12-14,Partial,
19686.0,2023-01-13 13:30:59,87.0,2023-01-13 13:30:59,366.4,15740.0,2023-01-03,Partial,
19686.0,2023-02-01 09:00:07,76.2,2023-02-01 09:00:07,2670.31,16134.0,2023-01-21,Full,
27184.0,2024-01-18 14:39:45,130.0,2023-12-19 01:51:14,330.0,25144.0,2023-12-18,Partial,14190000.0
27184.0,2024-01-03 14:19:06,126.0,2023-12-27 01:42:42,5.0,25295.0,2023-12-18,Partial,
27184.0,2023-12-27 01:43:44,120.0,2023-12-27 01:43:44,10.0,25296.0,2023-12-26,Partial,
27184.0,2024-01-18 14:42:03,132.0,2023-12-27 01:44:12,408.0,25297.0,2023-12-26,Full,17544000.0
8011.0,2021-04-22 04:16:55,65.0,2021-04-20 01:01:06,1556.62,4849.0,2021-04-07,Partial,100713314.0
8011.0,2021-05-14 12:51:35,38.0,2021-05-14 12:44:32,10199.94,5174.0,2021-04-28,Full,800281677.5
24769.0,2023-10-05 02:01:52,147.0,2023-10-05 02:01:52,282.1,21996.0,2023-10-04,Partial,10889060.0
24769.0,2023-10-24 06:14:23,87.0,2023-10-24 01:45:45,205.0,22815.0,2023-10-22,Partial,10670250.0
24769.0,2023-11-05 04:39:58,61.0,2023-11-05 04:39:58,344.3,23249.0,2023-11-04,Partial,20554710.0
24769.0,2023-11-20 05:31:04,54.5,2023-11-15 12:44:21,785.0,23941.0,2023-11-10,Full,48789486.0
24769.0,2023-11-20 05:31:12,80.0,2023-11-15 12:45:43,60.44,23942.0,2023-11-10,Full,2236280.0
28528.0,2024-02-22 09:01:58,144.0,2024-02-22 09:01:58,420.0,27217.0,2024-02-22,Failed,16884000.0
10811.0,2021-08-16 09:34:40,250.0,2021-08-16 09:34:40,30.0,6495.0,2021-08-13,Partial,30.0
10811.0,2021-08-16 09:35:08,250.0,2021-08-16 09:35:08,5.0,6496.0,2021-08-14,Full,5.0
24768.0,2023-10-05 02:03:31,185.0,2023-10-05 02:03:31,108.3,21997.0,2023-10-04,Partial,3357300.0
24768.0,2023-11-01 01:51:05,115.0,2023-10-19 12:21:54,234.44,22632.0,2023-10-19,Full,10549800.0
27720.0,2024-01-25 02:24:31,95.0,2024-01-25 02:19:35,560.0,26211.0,2024-01-24,Full,
27172.0,2024-01-28 23:46:45,115.0,2024-01-25 13:00:14,903.15,26225.0,2024-01-25,Failed,40641750.0
27172.0,2024-01-28 23:46:45,186.0,2024-01-25 13:01:01,10.36,26226.0,2024-01-25,Failed,300440.0
18590.0,2022-12-11 04:54:27,220.0,2022-12-11 04:54:27,795.0,14986.0,2022-11-25,Full,
27697.0,2024-01-31 13:08:58,105.0,2024-01-31 13:08:58,550.47,26400.0,2024-01-29,Partial,25872090.0
27697.0,2024-01-31 13:10:44,105.0,2024-01-31 13:10:44,550.47,26404.0,2024-01-31,Partial,25872090.0
27697.0,2024-01-31 13:17:04,205.0,2024-01-31 13:17:04,43.94,26412.0,2024-01-31,Partial,1239108.0
27697.0,2024-02-07 23:24:35,126.0,2024-02-07 23:24:35,1335.9,26618.0,2024-02-07,Full,29924160.0
27697.0,2024-02-15 03:16:35,105.0,2024-02-15 03:16:35,550.47,26864.0,2024-01-31,,25872090.0
27697.0,2024-02-15 03:16:35,105.0,2024-02-15 03:16:35,43.94,26865.0,2024-01-31,,1239108.0
27697.0,2024-02-15 06:48:37,126.0,2024-02-15 03:42:35,1335.9,26886.0,2024-02-07,,29924160.0
27697.0,2024-02-15 03:42:35,126.0,2024-02-15 03:42:35,6.0,26887.0,2024-02-07,,60000.0
27697.0,2024-02-15 03:42:35,126.0,2024-02-15 03:42:35,7.0,26888.0,2024-02-07,,21000.0
27697.0,2024-02-15 03:42:35,126.0,2024-02-15 03:42:35,21.5,26889.0,2024-02-07,,430000.0
27697.0,2024-02-15 03:42:35,126.0,2024-02-15 03:42:35,22.3,26890.0,2024-02-07,,446000.0
27697.0,2024-02-15 03:42:35,126.0,2024-02-15 03:42:35,6.0,26891.0,2024-02-07,,90000.0
14345.0,2022-04-16 13:45:12,120.0,2022-04-16 13:45:12,2.0,10287.0,2022-04-15,Partial,120000.0
14345.0,2022-04-16 13:54:17,120.0,2022-04-16 13:50:55,3.0,10290.0,2022-04-16,Partial,180000.0
14345.0,2022-04-17 10:09:39,120.0,2022-04-17 10:09:39,2.0,10294.0,2022-04-17,Partial,120000.0
14345.0,2022-04-22 01:02:19,110.0,2022-04-20 00:27:49,2.0,10308.0,2022-04-19,Partial,120000.0
14345.0,2022-04-21 11:31:40,110.0,2022-04-21 00:48:22,2.5,10339.0,2022-04-21,Partial,
14345.0,2022-04-24 11:44:56,120.0,2022-04-24 11:41:09,5.0,10379.0,2022-04-24,Full,
15775.0,2022-07-29 08:09:39,103.56,2022-07-29 08:09:39,163.59,12181.0,2022-06-26,Partial,8343090.0
15775.0,2022-07-29 08:10:29,80.0,2022-07-29 08:10:29,180.0,12182.0,2022-07-07,Partial,10260000.0
15775.0,2022-10-06 05:27:23,47.8,2022-08-01 23:26:56,1200.0,12207.0,2022-08-01,Full,84000000.0
15775.0,2022-10-06 05:27:23,80.0,2022-08-13 11:46:48,180.0,12435.0,2022-08-01,,10260000.0
15775.0,2022-10-06 05:27:23,103.0,2022-08-13 11:46:48,163.59,12436.0,2022-08-01,,8343090.0
20759.0,2023-04-01 13:28:32,121.0,2023-04-01 13:28:32,62.0,17079.0,2023-04-01,Failed,2325000.0
25577.0,2023-12-16 09:15:34,118.0,2023-11-16 07:49:25,52.0,24002.0,2023-11-13,Full,2184000.0
16334.0,2022-08-15 13:22:47,95.38,2022-08-15 13:22:47,386.54,12485.0,2022-07-19,Partial,
16334.0,2022-08-15 13:23:25,71.78,2022-08-15 13:23:25,377.49,12486.0,2022-08-01,Partial,
16334.0,2022-08-15 13:24:12,64.47,2022-08-15 13:24:12,2315.29,12487.0,2022-08-12,Full,
28791.0,2024-04-02 12:50:01,135.0,2024-04-02 12:22:20,158.0,28243.0,2024-04-02,Full,7268000.0
18241.0,2022-11-10 15:01:21,70.0,2022-11-10 15:01:21,668.0,14409.0,2022-11-10,Full,34736000.0
18923.0,2022-10-29 02:36:20,113.0,2022-10-29 02:36:20,829.45,14170.0,2022-08-23,Partial,
18923.0,2022-10-29 02:37:10,77.1,2022-10-29 02:36:59,1100.9,14171.0,2022-09-03,Partial,
18923.0,2022-10-29 02:37:40,55.0,2022-10-29 02:37:40,1045.1,14172.0,2022-09-13,Partial,
18923.0,2022-10-29 02:38:08,40.2,2022-10-29 02:38:08,888.9,14173.0,2022-09-27,Partial,
18923.0,2022-10-29 03:26:52,33.0,2022-10-29 02:38:35,4024.3,14174.0,2022-10-08,Full,
15216.0,2022-07-11 05:14:29,50.0,2022-07-11 05:14:29,3.94,11630.0,2022-07-04,Full,216920.0
18676.0,2023-01-26 06:07:24,74.0,2022-12-12 07:51:02,408.14,15007.0,2022-12-10,Partial,23345608.0
18676.0,2023-01-26 06:07:24,74.0,2022-12-12 07:52:13,8.79,15008.0,2022-12-10,Partial,301672.8
18676.0,2023-01-26 06:16:33,64.0,2022-12-23 10:16:05,508.08,15325.0,2022-12-20,Partial,30078336.0
18676.0,2023-01-26 06:16:33,64.0,2022-12-23 10:16:37,26.16,15326.0,2022-12-20,Partial,929203.2
18676.0,2023-01-29 14:54:02,32.0,2023-01-29 14:49:02,3077.62,16057.0,2023-01-29,Full,240054360.0
18676.0,2023-01-29 14:54:02,49.4,2023-01-29 14:49:33,82.0,16058.0,2023-01-29,Full,5451360.0
18676.0,2023-01-29 14:54:02,32.0,2023-01-29 14:50:29,99.47,16059.0,2023-01-29,Full,4655196.0
15768.0,2022-05-29 23:21:18,49.0,2022-05-29 23:21:18,518.72,10865.0,2022-05-29,Full,
15768.0,2022-07-04 16:15:55,49.0,2022-07-04 16:07:58,456.96,11493.0,2022-05-29,Full,32855424.0
15768.0,2022-07-04 16:16:02,75.0,2022-07-04 16:10:33,17.39,11494.0,2022-05-29,Full,1052095.0
15768.0,2022-07-04 16:14:41,170.0,2022-07-04 16:14:41,44.37,11495.0,2022-05-29,Full,1610631.0
19298.0,2023-01-27 03:32:36,134.0,2023-01-11 03:27:46,410.14,15648.0,2023-01-08,Partial,18538328.0
19298.0,2023-01-18 08:23:02,115.0,2023-01-18 08:23:02,565.78,15798.0,2023-01-15,Partial,
19298.0,2023-01-27 04:29:24,115.0,2023-01-21 04:08:36,10.0,15842.0,2023-01-15,Partial,520000.0
19298.0,2023-01-27 04:46:06,115.0,2023-01-21 04:22:21,476.82,15852.0,2023-01-15,Partial,24317820.0
19298.0,2023-01-27 03:33:41,205.0,2023-01-25 01:44:15,25.0,15940.0,2023-01-15,Partial,825000.0
19298.0,2023-01-27 04:07:55,195.0,2023-01-25 01:45:11,25.0,15941.0,2023-01-15,Partial,875000.0
19298.0,2023-01-27 03:38:53,195.0,2023-01-25 01:46:09,20.0,15942.0,2023-01-15,Partial,700000.0
19298.0,2023-01-27 04:24:52,185.0,2023-01-25 02:04:34,9.68,15950.0,2023-01-15,Partial,348480.0
19298.0,2023-02-06 08:16:27,195.0,2023-01-26 04:48:04,5.0,15977.0,2023-01-15,Partial,0.0
19298.0,2023-02-06 08:16:27,195.0,2023-01-26 04:48:04,2.0,15978.0,2023-01-15,Partial,0.0
19298.0,2023-02-06 08:16:27,195.0,2023-01-26 04:48:04,2.28,15979.0,2023-01-15,Partial,0.0
19298.0,2023-02-10 11:37:30,72.4,2023-02-04 01:07:38,279.16,16191.0,2023-02-03,Partial,16336443.2
19298.0,2023-02-07 07:44:26,72.4,2023-02-04 01:08:22,12.0,16192.0,2023-02-03,Partial,491568.0
19298.0,2023-02-07 07:45:49,72.4,2023-02-04 01:14:36,20.0,16197.0,2023-02-03,Partial,1140000.0
19298.0,2023-02-07 07:37:40,175.0,2023-02-04 01:21:01,7.46,16200.0,2023-02-03,Partial,283480.0
19298.0,2023-02-07 07:22:16,175.0,2023-02-04 01:32:24,0.78,16206.0,2023-02-03,Partial,29640.0
19298.0,2023-02-22 04:26:55,73.7,2023-02-11 06:08:14,759.86,16281.0,2023-02-09,Full,45409233.6
19298.0,2023-02-22 04:26:55,73.7,2023-02-11 06:09:43,18.64,16282.0,2023-02-09,Full,779748.48
19298.0,2023-02-22 02:00:12,190.0,2023-02-11 06:39:36,26.72,16298.0,2023-02-09,Full,988640.0
19298.0,2023-02-22 01:56:50,190.0,2023-02-11 06:56:45,2.86,16308.0,2023-02-09,Full,105820.0
16267.0,2022-10-06 05:27:14,110.0,2022-08-04 13:35:24,500.0,12265.0,2022-07-28,Full,25500000.0
18831.0,2023-01-07 01:14:19,166.0,2023-01-06 09:20:13,280.86,15546.0,2023-01-05,Partial,10897368.0
18831.0,2023-01-07 01:15:08,255.0,2023-01-07 01:15:08,20.0,15552.0,2023-01-05,Partial,504400.0
18831.0,2023-01-15 23:28:17,167.0,2023-01-15 23:28:17,291.72,15790.0,2023-01-15,Partial,11260392.0
18831.0,2023-01-23 22:36:42,185.0,2023-01-23 22:36:42,305.0,15888.0,2023-01-18,Full,
12163.0,2021-11-14 09:02:43,115.0,2021-11-14 09:02:43,90.0,7896.0,2021-11-12,Partial,4500000.0
12163.0,2021-11-26 03:44:36,79.0,2021-11-26 03:44:36,137.0,8318.0,2021-11-24,Partial,8261100.0
12163.0,2021-12-14 15:03:53,46.0,2021-12-14 15:03:53,293.0,8833.0,2021-12-14,Full,23440000.0
29109.0,2024-01-21 17:51:39,55.0,2024-01-21 17:51:39,5075.61,26085.0,2023-01-10,Full,
16429.0,2022-08-16 07:15:23,67.0,2022-08-16 07:15:23,228.0,12525.0,2022-08-13,Full,15048000.0
27415.0,2024-03-05 04:12:02,112.57,2024-03-04 15:44:27,837.44,27465.0,2024-03-04,Partial,38929235.84
27415.0,2024-03-17 07:10:16,80.14,2024-03-17 06:58:22,805.7,27822.0,2024-03-15,Partial,43871170.7
27415.0,2024-04-05 02:50:47,46.74,2024-04-05 02:50:47,2705.9,28375.0,2024-04-02,,179352463.8
27415.0,2024-04-05 02:50:47,65.33,2024-04-05 02:50:47,281.73,28376.0,2024-04-02,,16810124.775
27415.0,2024-04-05 03:34:17,46.74,2024-04-05 03:34:17,2992.63,28386.0,2024-04-02,Full,
29358.0,2024-02-17 14:00:15,99.4,2024-02-17 14:00:15,119.4,27017.0,2024-02-17,Partial,47120.0
29358.0,2024-03-07 01:50:42,84.0,2024-03-07 01:50:42,202.1,27519.0,2024-02-28,Partial,
29358.0,2024-04-02 14:38:25,72.4,2024-04-02 14:38:25,243.9,28245.0,2024-03-12,Full,
24041.0,2023-10-21 05:01:46,121.0,2023-10-19 09:10:31,1103.83,22613.0,2023-10-18,Full,54970734.0
24041.0,2023-10-23 02:09:14,250.0,2023-10-19 09:11:06,246.04,22614.0,2023-10-18,Full,5513756.4
9482.0,2021-06-27 08:57:50,200.0,2021-06-27 08:57:03,120.0,5714.0,2021-06-27,Full,120.0
9482.0,2021-06-27 08:58:23,200.0,2021-06-27 08:58:23,30.0,5715.0,2021-06-26,Partial,30.0
23839.0,2023-09-12 00:57:14,100.0,2023-09-12 00:57:14,91.3,21090.0,2023-09-05,Partial,4656300.0
23839.0,2023-09-19 06:39:44,87.0,2023-09-19 06:39:44,313.0,21364.0,2023-09-14,Full,16776800.0
23839.0,2023-09-19 07:06:14,100.0,2023-09-19 07:06:14,1.7,21382.0,2023-09-05,Partial,
23839.0,2023-09-19 07:09:09,87.0,2023-09-19 07:09:09,37.0,21383.0,2023-09-14,Full,
23839.0,2023-09-19 07:09:39,116.0,2023-09-19 07:09:39,6.5,21384.0,2023-09-14,Full,
27153.0,2024-01-10 07:31:39,145.0,2024-01-10 07:31:39,414.8,25560.0,2024-01-10,Full,17006800.0
27153.0,2024-01-10 07:33:21,225.0,2024-01-10 07:33:21,45.9,25561.0,2024-01-10,Full,1147500.0
25187.0,2023-12-18 03:59:35,50.0,2023-12-13 12:51:48,487.65,24982.0,2023-12-08,Partial,31209600.0
25187.0,2023-12-21 04:46:14,45.0,2023-12-21 04:46:14,109.9,25217.0,2023-12-15,Partial,7253400.0
25187.0,2023-12-29 12:33:16,45.0,2023-12-21 06:33:55,1582.0,25225.0,2023-12-20,Full,104412000.0
27692.0,2023-12-28 22:51:40,400.0,2023-12-28 22:51:40,48.0,25365.0,2023-12-27,Full,1872000.0
15789.0,2022-07-30 01:14:46,78.0,2022-07-24 13:29:54,170.0,12090.0,2022-07-22,Full,9650000.0
15789.0,2022-08-05 01:55:06,80.0,2022-08-05 01:54:13,170.0,12269.0,2022-07-22,Full,10200000.0
27579.0,2024-01-18 06:42:12,59.0,2024-01-17 12:42:10,1150.32,25780.0,2024-01-13,Full,
16942.0,2022-09-10 01:35:52,94.0,2022-09-10 01:35:52,519.0,13071.0,2022-09-09,Partial,
16942.0,2022-09-21 23:36:27,69.0,2022-09-21 23:36:27,733.0,13343.0,2022-09-20,Partial,
16942.0,2022-10-04 07:36:48,48.0,2022-10-04 07:36:48,1036.0,13528.0,2022-10-02,Partial,1036.0
16942.0,2022-10-14 21:39:23,37.0,2022-10-14 21:39:23,2352.0,13737.0,2022-10-15,Full,2352.0
9988.0,2021-12-01 13:56:22,250.0,2021-11-29 13:57:57,62.0,8412.0,2021-07-09,Failed,1860000.0
25074.0,2023-11-03 02:48:18,128.0,2023-11-03 02:48:05,1300.0,23162.0,2023-10-18,Failed,109200000.0
24169.0,2023-08-20 12:27:48,83.0,2023-08-20 12:27:48,774.3,20539.0,2023-08-20,Full,41812200.0
18922.0,2022-10-29 02:34:08,109.0,2022-10-29 02:33:52,1285.13,14165.0,2022-08-23,Partial,
18922.0,2022-10-29 02:34:30,73.8,2022-10-29 02:34:30,1021.4,14166.0,2022-09-03,Partial,
18922.0,2022-10-29 02:34:55,52.0,2022-10-29 02:34:55,867.4,14167.0,2022-09-13,Partial,
18922.0,2022-10-29 03:35:50,40.2,2022-10-29 02:35:19,903.0,14168.0,2022-09-27,Partial,
18922.0,2022-10-29 02:35:37,33.0,2022-10-29 02:35:37,3029.5,14169.0,2022-10-11,Full,
25395.0,2023-09-18 12:35:28,42.0,2023-09-18 12:35:28,5903.0,21312.0,2023-08-22,Full,
19367.0,2023-02-06 03:44:57,124.16,2023-01-24 04:22:02,420.9,15898.0,2023-01-23,Partial,18590311.2
19367.0,2023-02-06 03:44:57,124.16,2023-01-24 04:23:28,30.88,15899.0,2023-01-23,Partial,617600.0
19367.0,2023-02-06 06:21:49,106.19,2023-02-06 05:29:13,2373.07,16221.0,2023-02-03,Full,117523918.68
19367.0,2023-02-06 06:21:49,106.19,2023-02-06 05:30:58,199.18,16222.0,2023-02-03,Full,4381960.0
11930.0,2021-10-25 08:15:10,61.93,2021-10-25 08:15:10,1339.64,7537.0,2021-10-25,Partial,0.0
11930.0,2021-11-06 07:59:08,44.2,2021-11-06 06:43:12,1716.98,7738.0,2021-11-06,Partial,0.0
11930.0,2021-11-16 03:02:54,37.12,2021-11-16 03:02:54,1505.6,8082.0,2021-11-16,Partial,0.0
11930.0,2021-12-03 04:50:04,31.76,2021-12-03 04:50:04,5978.91,8624.0,2021-11-30,Full,
10175.0,2021-07-06 21:41:35,300.0,2021-07-06 21:41:35,40.0,5857.0,2021-07-05,Full,40.0
28067.0,2024-03-27 06:13:11,126.0,2024-03-23 09:08:44,7.12,27973.0,2024-03-13,Partial,279104.0
28067.0,2024-03-27 06:13:12,93.44,2024-03-23 09:09:00,368.78,27974.0,2024-03-13,Partial,18058419.04
28067.0,2024-04-04 04:17:25,144.0,2024-04-04 03:41:05,16.1,28275.0,2024-03-27,Full,592480.0
